@RELATION emotionModelData1KNN
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE class {angry,neutral}

@DATA
0.321115,0.008457,2.953383,0.389112,0.243651,2.269490,0.010214,0.533875,-32.490172,0.407359,-0.371876,-0.011517,-0.545258,-0.034409,-0.097543,-0.123469,-0.020947,-0.052023,0.021127,0.025786,-0.013791,0.007115,0.004417,0.010673,0.009461,0.010785,0.007347,0.009461,0.002577,0.008485,0.015003,0.011292,0.007353,0.007811,0.036559,0.018147,0.325557,0.030693,0.033451,0.536257,0.006788,0.134745,2.866417,0.800037,0.848249,0.396106,0.206655,0.314622,0.251942,0.223351,0.160643,0.212125,0.285876,0.110284,0.190989,0.004235,0.006874,0.011733,0.009417,0.007177,0.006127,0.005680,0.002730,0.007307,0.012100,0.009461,0.004549,0.003662,angry
0.209077,0.002680,2.612903,0.294490,0.220459,1.436086,0.025669,0.312955,-32.256988,1.614674,-0.612883,-0.400710,-0.200800,-0.127942,-0.146633,-0.076473,-0.211119,-0.222283,-0.163182,-0.086093,0.036129,0.016218,0.007618,0.021047,0.024250,0.026108,0.018572,0.013155,0.005879,0.011626,0.009481,0.012858,0.007900,0.021709,0.094259,0.005124,0.667129,0.083789,0.046938,0.667881,0.017593,0.186223,4.342580,1.180666,1.180575,0.665844,0.352107,0.427338,0.379414,0.359499,0.357532,0.376958,0.357647,0.297833,0.317623,0.024020,0.011393,0.027094,0.031691,0.034264,0.025515,0.016451,0.012393,0.017718,0.011597,0.016699,0.014982,0.014603,angry
0.271930,0.011014,2.724783,0.368723,0.257554,2.020132,0.017756,0.505250,-31.566168,1.010236,-0.226321,-0.490444,-0.172339,-0.201766,-0.306598,0.076732,0.033398,-0.054075,-0.033178,-0.025695,-0.000545,0.010933,0.013879,0.010556,0.009417,0.010532,0.037327,0.014179,0.002841,0.006921,0.013768,0.015503,0.008619,0.019271,0.117620,0.026833,0.534540,0.092383,0.035024,0.967356,0.018903,0.274461,4.539197,0.904678,0.789568,0.814258,0.324559,0.297421,0.430873,0.607617,0.372366,0.465614,0.265311,0.323574,0.264125,0.010865,0.025863,0.009738,0.007567,0.008253,0.083615,0.022296,0.002535,0.008801,0.023338,0.023662,0.010508,0.021870,angry
0.182684,0.007627,2.609966,0.272634,0.203353,1.318732,0.031579,0.299750,-29.367994,1.776652,-0.848925,-0.353580,-0.353903,-0.163444,-0.237481,-0.058229,-0.147375,-0.130326,-0.178272,-0.140094,-0.079455,0.020125,0.015535,0.030694,0.021000,0.012993,0.014114,0.013800,0.005387,0.012760,0.011390,0.013080,0.007899,0.023641,0.080551,0.012402,0.709594,0.085417,0.042565,0.639805,0.022780,0.191296,3.650454,1.300531,1.083932,0.719165,0.435599,0.415568,0.364856,0.325697,0.280702,0.344006,0.399953,0.360362,0.310999,0.030486,0.024500,0.046498,0.026036,0.018760,0.022191,0.020383,0.009013,0.020095,0.015339,0.017439,0.008681,0.015328,angry
0.190981,0.012684,2.705311,0.273793,0.210665,1.335761,0.026900,0.294740,-29.454333,1.962459,-0.627706,-0.365712,-0.206381,-0.116977,-0.206454,-0.172372,-0.278491,-0.203645,-0.136128,-0.044521,-0.007677,0.015125,0.006521,0.025669,0.023928,0.024640,0.024989,0.022012,0.008127,0.013174,0.008614,0.009954,0.008805,0.024427,0.100031,0.020108,0.640482,0.093784,0.048342,0.719385,0.020915,0.208849,4.452069,1.232965,1.076884,0.584040,0.355551,0.418873,0.334389,0.383898,0.344477,0.368373,0.368507,0.382270,0.332415,0.019697,0.009611,0.033783,0.030727,0.034564,0.038189,0.030610,0.017015,0.018303,0.011144,0.012124,0.015434,0.016299,angry
0.165128,0.002686,2.886138,0.225098,0.184818,1.164743,0.029456,0.214875,-30.870420,2.912549,-0.510580,-0.388506,-0.168476,-0.160286,-0.312221,0.091404,-0.076333,-0.128863,-0.139535,-0.197708,-0.186361,0.045719,0.019165,0.035031,0.017195,0.007161,0.009381,0.018040,0.002632,0.009700,0.011342,0.013706,0.019267,0.027441,0.116450,0.005033,0.583038,0.110732,0.049075,0.623290,0.023192,0.171621,4.333567,1.228833,1.011448,0.513226,0.449771,0.304036,0.282721,0.319168,0.276594,0.263744,0.280034,0.333679,0.270643,0.047665,0.039534,0.046623,0.020560,0.006822,0.015905,0.018333,0.003290,0.021880,0.015577,0.016618,0.029797,0.014969,angry
0.174857,0.006347,2.567855,0.272335,0.209628,1.206702,0.032567,0.295822,-29.938430,1.719171,-0.812910,-0.510161,-0.204783,-0.327934,-0.260198,-0.109843,-0.101093,0.115526,0.098772,0.108831,-0.024713,0.011638,0.007454,0.008144,0.008320,0.013150,0.013752,0.015339,0.006120,0.017343,0.034263,0.020310,0.014798,0.023775,0.078889,0.012721,0.772990,0.076241,0.043692,0.513726,0.021573,0.194061,3.377632,1.367970,0.966582,0.875989,0.396967,0.504530,0.374894,0.374364,0.457935,0.449006,0.365101,0.381434,0.285730,0.022996,0.014749,0.011156,0.010526,0.020905,0.020135,0.018815,0.012109,0.023474,0.047486,0.029533,0.027241,0.013991,angry
0.238262,0.011723,2.774229,0.331486,0.227843,1.735888,0.024303,0.385917,-30.641660,0.897192,-0.657353,-0.110233,-0.157076,0.086847,-0.116056,-0.138266,-0.176086,-0.074494,-0.181000,-0.111687,0.032037,0.005554,0.002985,0.024335,0.026478,0.015926,0.013332,0.010122,0.003385,0.010199,0.011872,0.015774,0.006740,0.019398,0.086693,0.024152,0.533101,0.075756,0.047178,0.784037,0.016668,0.218594,4.762407,1.032344,1.006313,0.744957,0.411224,0.363120,0.431200,0.231255,0.421163,0.391434,0.334872,0.316979,0.357063,0.005831,0.003133,0.043247,0.032979,0.017261,0.021132,0.011267,0.003411,0.018780,0.020622,0.024762,0.010346,0.014330,angry
0.215461,0.023765,2.916925,0.298268,0.208426,1.499039,0.026106,0.339000,-27.828973,1.468980,-0.498683,-0.352786,-0.293782,0.135222,-0.233004,-0.034094,-0.158699,-0.236259,-0.249566,-0.195921,-0.238469,0.041499,0.007243,0.015327,0.017504,0.024515,0.019626,0.012414,0.004472,0.011167,0.004119,0.012242,0.013910,0.025686,0.138173,0.035717,0.445316,0.115076,0.036728,0.713937,0.022264,0.219298,4.187020,1.689211,1.041231,0.645304,0.344648,0.373023,0.382679,0.321174,0.302039,0.369922,0.210072,0.282043,0.375871,0.067985,0.007150,0.014428,0.028861,0.044812,0.031847,0.013255,0.007935,0.020684,0.003871,0.016032,0.022503,0.019746,angry
0.192080,0.005357,2.768161,0.286708,0.210750,1.426042,0.029424,0.309700,-30.401084,1.555457,-0.924055,-0.362443,-0.234107,-0.194849,-0.253849,-0.176827,-0.099282,0.004227,-0.012148,-0.021642,0.023038,0.011966,0.010166,0.023142,0.020712,0.012340,0.017539,0.016950,0.007140,0.011365,0.012643,0.014818,0.014588,0.024249,0.074483,0.009049,0.604218,0.074431,0.051670,0.624142,0.019621,0.173289,3.848099,1.155201,1.138887,0.801102,0.386931,0.408922,0.432535,0.365238,0.392286,0.467530,0.410369,0.417460,0.310136,0.017816,0.015017,0.039269,0.036996,0.014642,0.031792,0.026322,0.013730,0.019207,0.016199,0.016613,0.026272,0.016257,angry
0.209740,0.008532,2.701562,0.291128,0.210790,1.387737,0.029660,0.313227,-30.803774,1.575726,-0.770811,-0.346236,-0.134550,-0.184835,-0.228537,-0.130463,-0.139457,-0.033797,0.057340,-0.008268,-0.057629,0.013118,0.007353,0.016009,0.018783,0.018017,0.016382,0.013187,0.004727,0.014391,0.017561,0.015993,0.006504,0.021605,0.094145,0.011394,0.661951,0.085327,0.047777,0.617894,0.021073,0.179299,4.164416,1.266592,1.167967,0.756326,0.457018,0.425815,0.374769,0.359904,0.370733,0.392414,0.391163,0.326170,0.298799,0.018004,0.013297,0.020659,0.025903,0.028177,0.029466,0.018683,0.009261,0.022450,0.023589,0.022080,0.008950,0.013966,angry
0.193821,0.007385,2.824545,0.299339,0.216829,1.367707,0.029529,0.344076,-29.590035,1.287106,-0.918514,-0.543166,-0.159890,-0.142507,-0.185218,-0.162667,-0.237117,-0.031834,-0.019959,0.011543,0.004469,0.009583,0.004989,0.019254,0.020725,0.017620,0.020591,0.016723,0.007981,0.017395,0.013607,0.012021,0.004671,0.023652,0.067070,0.013167,0.562058,0.070399,0.044053,0.617150,0.018293,0.181389,3.380460,1.259866,1.028267,0.754342,0.437170,0.446898,0.408112,0.417713,0.385731,0.397991,0.385293,0.405092,0.350730,0.017665,0.008598,0.028424,0.027617,0.023084,0.034131,0.024267,0.014656,0.027781,0.020090,0.017226,0.006064,0.013614,angry
0.204637,0.009193,2.644496,0.284977,0.224104,1.475837,0.022463,0.350000,-30.777534,1.754635,-0.468000,0.180832,0.033444,0.008683,-0.131984,-0.194817,-0.105372,-0.090441,-0.137222,-0.119436,-0.096279,0.026782,0.007360,0.039426,0.021163,0.013374,0.008462,0.015913,0.006005,0.009350,0.012487,0.022889,0.005821,0.020934,0.096614,0.020538,0.656278,0.090326,0.051715,0.872235,0.020260,0.227947,4.450104,0.975201,1.256078,0.642370,0.391576,0.281392,0.309693,0.289471,0.245506,0.249274,0.309232,0.359222,0.172769,0.042021,0.012686,0.044598,0.016998,0.013112,0.008429,0.014873,0.008596,0.011348,0.010096,0.035605,0.010075,0.017167,angry
0.227945,0.007044,2.629725,0.327465,0.231285,1.615291,0.020414,0.411000,-32.990542,1.165417,-0.580980,0.022896,-0.090883,-0.151894,-0.109309,0.173879,0.006934,0.040845,-0.001859,-0.140520,-0.072988,0.014857,0.010961,0.028340,0.009822,0.022064,0.009683,0.013147,0.002801,0.008301,0.014625,0.018355,0.008494,0.015920,0.058924,0.013974,0.683940,0.068666,0.032508,0.497153,0.014338,0.133136,3.261284,1.151990,0.835186,0.650037,0.422844,0.314628,0.264962,0.344479,0.278015,0.254702,0.236220,0.192470,0.136428,0.013879,0.013286,0.026230,0.007201,0.015615,0.006224,0.009905,0.003589,0.009032,0.015193,0.020451,0.014227,0.008618,angry
0.241520,0.008042,2.748767,0.341080,0.227305,1.892019,0.020790,0.474472,-31.009610,0.916565,-0.828472,-0.203253,-0.230652,-0.086083,-0.257662,0.078653,-0.066259,0.007408,-0.011577,0.010679,0.037393,0.011870,0.007865,0.011534,0.014067,0.012057,0.018766,0.015107,0.004761,0.008879,0.012803,0.013685,0.010795,0.015639,0.073134,0.013045,0.514323,0.066327,0.042073,0.618363,0.014243,0.176996,4.235226,1.116660,0.842750,0.625377,0.356212,0.352446,0.370454,0.363654,0.377056,0.296219,0.324880,0.290912,0.230836,0.013749,0.010439,0.012832,0.017559,0.012706,0.025153,0.018793,0.007729,0.012331,0.013476,0.014742,0.013493,0.009485,angry
0.198119,0.003857,2.760243,0.292128,0.222472,1.318518,0.030975,0.319746,-31.592013,1.701435,-0.471643,-0.546116,-0.243659,-0.124355,-0.143099,-0.115699,-0.233593,-0.173047,-0.138353,-0.026593,0.013806,0.017268,0.009468,0.019857,0.023001,0.021817,0.024367,0.017208,0.008102,0.010396,0.008006,0.009993,0.009044,0.026002,0.095317,0.006212,0.641538,0.090691,0.046641,0.720508,0.024458,0.208343,4.159145,1.227111,0.991733,0.798651,0.436645,0.436129,0.381822,0.389569,0.390894,0.359716,0.388395,0.326396,0.308442,0.029815,0.017903,0.029361,0.034434,0.030933,0.038453,0.025133,0.017961,0.016453,0.010583,0.014027,0.016612,0.017567,angry
0.205359,0.005169,2.694271,0.287791,0.213878,1.372025,0.025553,0.315881,-31.279741,1.828596,-0.603893,-0.480820,-0.183553,-0.050124,-0.089082,-0.126906,-0.274110,-0.220566,-0.159058,-0.083849,0.018876,0.011345,0.008656,0.025973,0.030229,0.026666,0.028161,0.014576,0.006952,0.007717,0.008879,0.009945,0.004846,0.025009,0.098268,0.010949,0.709470,0.099426,0.049490,0.755430,0.021840,0.206961,4.401043,1.414304,1.006608,0.723547,0.426600,0.406707,0.309450,0.343050,0.372406,0.324637,0.343119,0.275935,0.291176,0.014362,0.012134,0.032220,0.042616,0.035180,0.045821,0.015765,0.011429,0.009627,0.010401,0.012076,0.006100,0.017786,angry
0.179919,0.004890,2.585429,0.267346,0.223753,1.233074,0.034956,0.238674,-32.839505,2.090517,-0.145696,-0.406620,-0.190335,-0.125004,-0.189900,-0.078599,-0.221929,-0.176410,-0.216178,-0.072153,-0.040753,0.030405,0.008840,0.038077,0.028371,0.018118,0.018258,0.016201,0.003866,0.010528,0.010500,0.014124,0.009012,0.026800,0.095821,0.008318,0.705463,0.092428,0.044242,0.757503,0.028764,0.162666,4.524525,1.368938,1.001693,0.901523,0.400477,0.442352,0.333974,0.346042,0.348254,0.342603,0.312962,0.306767,0.261649,0.039676,0.012875,0.049588,0.040950,0.023804,0.023481,0.020871,0.008909,0.018430,0.011884,0.013663,0.013359,0.019654,angry
0.267027,0.014024,2.598414,0.325607,0.209558,1.593164,0.019798,0.399625,-28.873406,1.708221,-0.235087,-0.404086,-0.128380,-0.037578,-0.063360,-0.029443,-0.119097,-0.111946,-0.212553,-0.075905,-0.213102,0.029166,0.013677,0.032373,0.013261,0.011620,0.013484,0.011247,0.008195,0.007582,0.007582,0.012035,0.008074,0.017893,0.169193,0.023149,0.625428,0.152716,0.048458,0.756683,0.013621,0.272492,4.273415,1.815769,1.018694,0.642776,0.351807,0.278527,0.286790,0.322330,0.193007,0.266602,0.254010,0.270231,0.302926,0.041250,0.019561,0.043549,0.015844,0.014099,0.013903,0.011082,0.014388,0.009590,0.006808,0.011885,0.012053,0.014173,angry
0.214762,0.011524,2.848706,0.290463,0.204164,1.542290,0.024064,0.344783,-29.147591,1.446451,-0.726075,0.062697,-0.290497,-0.066922,-0.183671,-0.124783,-0.254036,-0.223333,-0.064206,-0.097524,-0.100175,0.013897,0.006313,0.028240,0.023383,0.028859,0.022057,0.015422,0.010301,0.008152,0.007516,0.012240,0.004871,0.023863,0.102253,0.019959,0.572471,0.091246,0.045279,0.751046,0.021343,0.207631,4.299410,1.462543,1.076857,0.665918,0.370687,0.311012,0.345734,0.336254,0.314883,0.292047,0.381407,0.322413,0.326119,0.016402,0.008537,0.037184,0.039274,0.041904,0.032102,0.020660,0.020100,0.011598,0.008131,0.016077,0.005165,0.018438,angry
0.185213,0.018502,2.640306,0.264051,0.197943,1.238360,0.031580,0.261667,-27.544718,1.810954,-1.071396,-0.268587,-0.245189,-0.356398,-0.376920,-0.203882,-0.031442,0.025757,0.150957,0.086967,0.091408,0.012297,0.012794,0.009297,0.008907,0.010014,0.021080,0.025163,0.007355,0.018159,0.018709,0.015741,0.006824,0.025541,0.077881,0.029061,0.806742,0.065487,0.048063,0.610924,0.022730,0.161946,3.282802,0.985431,1.184292,0.681681,0.405120,0.418635,0.478937,0.461817,0.467272,0.404629,0.434369,0.352513,0.273655,0.019657,0.020072,0.015686,0.019227,0.017524,0.032386,0.038643,0.016416,0.030482,0.028666,0.033991,0.010220,0.014239,angry
0.199642,0.015164,2.773029,0.292841,0.220838,1.263117,0.030506,0.298598,-28.547517,1.562342,-0.430783,-0.426917,-0.262864,-0.149095,-0.274430,-0.211303,-0.372129,-0.330703,-0.044547,0.078299,0.105833,0.009984,0.004395,0.017192,0.024047,0.018000,0.040413,0.029940,0.002732,0.018633,0.006807,0.006396,0.004630,0.028039,0.100038,0.023082,0.650293,0.079076,0.047047,0.692843,0.024422,0.198848,3.814323,1.374485,1.015654,0.887729,0.450002,0.488206,0.402958,0.449058,0.342939,0.317864,0.383294,0.409570,0.319881,0.017008,0.006474,0.027196,0.032166,0.025927,0.056118,0.041041,0.004287,0.031734,0.010905,0.009714,0.008134,0.018498,angry
0.205639,0.005532,2.516067,0.284523,0.206228,1.431799,0.031181,0.320429,-30.625582,1.596998,-0.640658,-0.114282,-0.173011,-0.142318,-0.108523,0.016658,-0.168203,-0.114042,-0.172628,-0.199246,-0.116662,0.028517,0.008073,0.021040,0.021304,0.021558,0.015630,0.011853,0.005426,0.007174,0.009117,0.013252,0.006755,0.020370,0.085892,0.010031,0.629265,0.086420,0.034881,0.564223,0.015836,0.174808,3.517947,1.306125,1.035840,0.714130,0.341113,0.342945,0.248474,0.316372,0.273770,0.289009,0.270936,0.235901,0.264745,0.035922,0.011246,0.022136,0.033692,0.028287,0.019410,0.012905,0.009110,0.009953,0.008137,0.015555,0.007635,0.014123,angry
0.280350,0.008850,2.758054,0.341880,0.206572,1.679786,0.017399,0.431077,-28.521138,0.730652,-0.590164,0.080910,-0.565395,0.095436,-0.053226,0.138583,-0.104405,0.044606,0.009243,0.089167,-0.122251,0.013277,0.006293,0.013432,0.007666,0.013077,0.009655,0.014507,0.005592,0.007151,0.013925,0.018908,0.008638,0.015483,0.102490,0.014950,0.525451,0.076726,0.037137,0.528790,0.009442,0.161388,3.325844,1.106953,1.107807,0.718832,0.581818,0.529699,0.399617,0.330394,0.320385,0.286947,0.259348,0.257399,0.274148,0.017858,0.008452,0.016562,0.009858,0.015147,0.012045,0.019476,0.009448,0.011214,0.018920,0.025722,0.011634,0.010070,angry
0.316527,0.020024,2.706247,0.368962,0.201104,1.761434,0.017827,0.473807,-27.845379,0.199523,-0.722911,0.281424,-0.469103,0.117051,0.025487,0.109164,-0.101842,-0.061545,-0.135126,-0.003873,-0.287678,0.014799,0.008051,0.011835,0.006936,0.011268,0.009189,0.010270,0.005680,0.004823,0.006548,0.012574,0.010854,0.013310,0.103464,0.033920,0.515796,0.072802,0.035475,0.567252,0.010487,0.155074,3.616680,0.919409,1.058365,0.719764,0.534435,0.529326,0.382352,0.338647,0.320313,0.307745,0.331787,0.304564,0.337638,0.020210,0.010662,0.018004,0.010261,0.016880,0.014530,0.014385,0.009154,0.007130,0.009560,0.016078,0.014869,0.009014,angry
0.310479,0.022888,2.711738,0.357727,0.199150,1.667559,0.019403,0.449937,-27.494605,0.466168,-0.820474,0.136479,-0.508008,-0.080834,0.074519,0.031911,-0.175536,-0.064251,-0.133647,0.035328,-0.146600,0.010403,0.006000,0.010714,0.012431,0.018071,0.011447,0.012006,0.006839,0.007850,0.005802,0.008065,0.006171,0.013519,0.105568,0.026943,0.489803,0.071695,0.032830,0.474155,0.011781,0.131668,2.607624,1.017503,1.161377,0.616261,0.531595,0.452003,0.409359,0.348503,0.348467,0.315320,0.269296,0.313802,0.291240,0.013937,0.007520,0.013439,0.016973,0.025695,0.015890,0.015232,0.010937,0.012520,0.008004,0.010355,0.007197,0.008109,angry
0.287280,0.020779,2.669344,0.339830,0.194258,1.642787,0.019463,0.420049,-27.972084,0.516945,-1.038196,0.222424,-0.408949,0.053314,-0.010168,0.072204,-0.120611,-0.006095,-0.049216,0.039351,-0.150839,0.013979,0.006758,0.011608,0.008060,0.013087,0.011256,0.014082,0.008706,0.006018,0.008331,0.013012,0.007860,0.014476,0.104830,0.029990,0.590562,0.079090,0.038233,0.528053,0.011551,0.155827,3.659052,1.143886,1.071097,0.798914,0.548389,0.482007,0.403038,0.345759,0.355725,0.309791,0.328295,0.281292,0.315304,0.018868,0.008695,0.015344,0.011521,0.017917,0.015241,0.018868,0.012902,0.008197,0.011351,0.018391,0.010694,0.010164,angry
0.284721,0.007400,2.767115,0.348705,0.212300,1.740315,0.016029,0.443864,-28.886278,0.650069,-0.742834,0.141786,-0.462575,0.134462,0.086959,0.039912,-0.129310,0.008680,0.041146,0.122055,-0.016298,0.009578,0.007030,0.012500,0.007968,0.015781,0.014686,0.019694,0.008523,0.007485,0.008589,0.013512,0.007411,0.014876,0.104205,0.012240,0.479728,0.074600,0.040056,0.540029,0.008891,0.169472,3.106736,0.994885,1.159681,0.655745,0.593335,0.534958,0.425654,0.347499,0.332023,0.293591,0.240427,0.235376,0.216180,0.011260,0.009915,0.016441,0.011406,0.019549,0.019942,0.022453,0.014030,0.010221,0.011331,0.017126,0.009450,0.009908,angry
0.286726,0.013613,2.678951,0.348415,0.204845,1.735086,0.017934,0.438351,-28.064412,0.487204,-0.761506,0.279090,-0.445166,0.144700,-0.007134,0.060197,-0.078509,0.007821,-0.026190,0.072766,-0.189958,0.012030,0.006926,0.012731,0.007170,0.011231,0.009190,0.014087,0.007873,0.007278,0.009770,0.017781,0.009692,0.014604,0.107159,0.023445,0.571473,0.075189,0.038683,0.559469,0.010286,0.164122,3.387149,0.995771,1.178400,0.728888,0.613623,0.519120,0.368984,0.352369,0.316706,0.298022,0.295097,0.290607,0.281445,0.017078,0.010425,0.018543,0.008841,0.014768,0.012241,0.019539,0.013928,0.010985,0.012883,0.023337,0.014984,0.010133,angry
0.272473,0.016434,2.630167,0.338576,0.248355,1.590308,0.015901,0.472889,-27.693725,1.643323,0.006915,-0.377397,-0.255875,0.198392,0.204511,0.121230,0.035710,-0.100504,0.139541,-0.013223,0.061220,0.010661,0.004219,0.025407,0.012473,0.023826,0.009824,0.024613,0.008500,0.007658,0.010670,0.019515,0.009432,0.017149,0.145118,0.021038,0.428948,0.135511,0.049684,0.766883,0.008577,0.305054,3.244958,1.155086,1.043220,0.528538,0.501693,0.440709,0.316193,0.255327,0.282073,0.237682,0.208199,0.168741,0.175096,0.010243,0.004240,0.025063,0.010755,0.026352,0.013514,0.021634,0.018579,0.008077,0.011089,0.021053,0.017338,0.009806,angry
0.277520,0.008973,2.690849,0.329980,0.199283,1.655956,0.018635,0.410610,-28.373717,0.786208,-0.919183,0.149165,-0.540862,0.206498,-0.013868,0.070748,-0.088806,-0.005883,0.008408,0.115036,-0.065978,0.010781,0.006859,0.013007,0.010346,0.013105,0.012431,0.015901,0.007952,0.008548,0.009986,0.014547,0.007831,0.014542,0.098167,0.012492,0.553514,0.070499,0.037937,0.520728,0.009361,0.152915,3.293273,0.994069,1.163544,0.701182,0.560308,0.520101,0.398942,0.348084,0.309507,0.294793,0.266814,0.277626,0.267984,0.012631,0.009417,0.015641,0.014988,0.016286,0.018211,0.020786,0.012543,0.011936,0.012955,0.018570,0.011055,0.009649,angry
0.266396,0.028558,2.799512,0.348843,0.229479,1.595745,0.021778,0.439517,-28.416058,0.993471,-0.392736,-0.780906,-0.175581,-0.000625,-0.166010,0.090141,-0.325768,-0.050781,-0.256978,0.056764,-0.141994,0.015499,0.010309,0.015470,0.018005,0.019667,0.015966,0.010641,0.004087,0.007247,0.008879,0.008570,0.008492,0.016727,0.121646,0.035036,0.558660,0.095792,0.036372,0.680004,0.017316,0.228988,4.434733,1.248806,0.952130,0.686637,0.512507,0.425936,0.386230,0.315480,0.313438,0.325367,0.258205,0.291616,0.306927,0.022660,0.017215,0.016396,0.022525,0.029339,0.020529,0.013812,0.004473,0.008631,0.009700,0.011730,0.011788,0.011674,angry
0.317732,0.009078,2.743416,0.397217,0.236128,2.027127,0.011766,0.548000,-30.515702,0.375424,-0.477025,-0.300873,0.100796,-0.045089,-0.282883,0.027674,-0.273018,0.001459,-0.067882,-0.005332,0.065675,0.019823,0.008079,0.010704,0.007406,0.007800,0.010512,0.006534,0.003443,0.008929,0.011286,0.017475,0.011436,0.011531,0.098972,0.020878,0.508805,0.072198,0.027843,0.370253,0.005209,0.115121,2.104182,1.052110,0.567391,0.239178,0.622890,0.236784,0.329759,0.299863,0.282268,0.238741,0.250874,0.135842,0.209733,0.019013,0.005191,0.009978,0.006244,0.007909,0.007253,0.003718,0.001690,0.010935,0.016106,0.020851,0.012377,0.007845,angry
0.224693,0.021800,2.753949,0.288626,0.191490,1.392655,0.020964,0.335782,-27.335124,1.503351,-0.941411,-0.321207,-0.412881,0.051847,-0.247252,0.022936,-0.133502,-0.093388,-0.168289,-0.024303,-0.032271,0.015962,0.010832,0.020049,0.015623,0.016923,0.016702,0.013903,0.004966,0.010256,0.010362,0.011923,0.009542,0.017268,0.110073,0.026032,0.554567,0.087762,0.040376,0.563045,0.012163,0.179899,3.641439,1.388377,1.281843,0.701850,0.574784,0.493534,0.429795,0.323646,0.315025,0.281145,0.260124,0.244463,0.243792,0.019772,0.014041,0.024017,0.020292,0.022543,0.020823,0.016680,0.007215,0.013730,0.011926,0.014034,0.013448,0.011087,angry
0.277093,0.008089,2.943617,0.369384,0.255329,1.464091,0.028222,0.480100,-31.261789,1.181936,-0.180493,-0.939394,-0.157224,-0.109527,-0.101545,-0.001895,0.002451,0.119707,0.010499,-0.057505,-0.001133,0.011257,0.016871,0.021987,0.010630,0.010971,0.008532,0.010641,0.011096,0.017676,0.010024,0.007866,0.006821,0.021792,0.136765,0.015443,0.364746,0.108177,0.041287,0.774817,0.022887,0.279568,4.346619,1.119679,0.725312,0.781507,0.530411,0.468834,0.460315,0.490009,0.356728,0.366002,0.414619,0.286172,0.208968,0.020591,0.031711,0.029822,0.015899,0.018033,0.015490,0.017894,0.021642,0.025719,0.014361,0.012332,0.015311,0.013802,angry
